Date,Close,High,Low,Open,Volume
2017-12-07,3272.05,3291.28,3259.16,3283.28,132100
2017-12-08,3289.99,3297.13,3258.76,3264.48,133200
2017-12-11,3322.2,3322.67,3288.29,3290.49,132000
2017-12-12,3280.81,3320.31,3280.33,3320.31,124600
2017-12-13,3303.04,3304.01,3273.32,3278.4,112000
2017-12-14,3292.44,3309.53,3282.57,3302.93,120500
2017-12-15,3266.14,3287.53,3259.39,3287.53,130900
2017-12-18,3267.92,3280.54,3254.18,3268.03,120700
2017-12-19,3296.54,3296.94,3266.02,3266.02,115100
2017-12-20,3287.61,3300.21,3276.12,3296.74,137700
2017-12-21,3300.06,3309.22,3267.4,3281.12,142100
2017-12-22,3297.06,3307.33,3293.44,3297.69,124000
2017-12-25,3280.84,3312.3,3270.44,3296.21,142500
2017-12-26,3306.12,3307.3,3274.33,3277.84,142400
2017-12-27,3275.78,3307.08,3270.35,3302.46,162700
2017-12-28,3296.39,3304.1,3263.73,3272.29,175400
2017-12-29,3307.17,3308.23,3292.77,3295.25,141600
2018-01-02,3348.33,3349.05,3314.03,3314.03,202300
2018-01-03,3369.11,3379.92,3345.29,3347.74,213800
2018-01-04,3385.71,3392.83,3365.29,3371.0,207000
2018-01-05,3391.75,3402.07,3380.25,3386.46,213100
2018-01-08,3409.48,3412.73,3384.56,3391.55,236200
2018-01-09,3413.9,3417.23,3403.59,3406.11,191500
2018-01-10,3421.83,3430.21,3398.84,3414.11,209100
2018-01-11,3425.34,3426.48,3405.64,3415.58,173800
2018-01-12,3428.94,3435.42,3417.98,3423.88,174100
2018-01-15,3410.49,3442.5,3402.31,3428.95,232000
2018-01-16,3436.59,3437.58,3401.96,3403.47,211500
2018-01-17,3444.67,3465.21,3430.51,3438.58,261000
2018-01-18,3474.75,3476.55,3448.79,3449.88,220000
2018-01-19,3487.86,3498.43,3474.29,3481.62,247500
2018-01-22,3501.36,3503.39,3475.67,3476.99,217500
2018-01-23,3546.5,3547.22,3504.34,3504.34,238700
2018-01-24,3559.47,3569.49,3527.11,3553.48,253000
2018-01-25,3548.31,3571.48,3528.03,3555.17,243400
2018-01-26,3558.13,3574.91,3534.2,3535.49,222700
2018-01-29,3523.0,3587.03,3510.27,3563.64,236000
2018-01-30,3488.01,3523.05,3484.66,3511.5,186400
2018-01-31,3480.83,3495.45,3454.73,3470.51,207300
2018-02-01,3446.98,3495.09,3424.42,3478.67,260500
2018-02-02,3462.08,3463.16,3388.86,3419.23,208100
2018-02-05,3487.5,3487.72,3406.24,3411.67,217700
2018-02-06,3370.65,3440.12,3364.22,3418.01,280600
2018-02-07,3309.26,3425.54,3304.01,3412.74,260900
2018-02-08,3262.05,3307.16,3225.71,3281.05,201300
2018-02-09,3129.85,3180.11,3062.74,3172.85,256400
2018-02-12,3154.12,3168.13,3113.6,3128.37,153300
2018-02-13,3184.96,3219.22,3176.11,3176.11,151500
2018-02-14,3199.16,3203.5,3171.38,3188.25,100300
2018-02-22,3268.56,3269.92,3234.11,3237.57,138700
2018-02-23,3289.02,3294.13,3258.49,3275.43,145800
